Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 5/17/2023 7:00:04 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
125472,APPHY 330,Hetero Nano Devices & Bio-temp,001,Applied Physics,"Hu,Evelyn",0,5,0,0,0,0,0,5
131285,APPHY 332,Exp Condensed Matter Physics,001,Applied Physics,"Westervelt,Robert M.",0,3,0,0,0,0,0,3
122881,APPHY 342,"Nano-Lasers, Single-Photon Sou",001,Applied Physics,"Loncar,Marko",0,14,0,0,0,0,0,14
109412,APPHY 346,Interdisciplinary Dissertation,001,Applied Physics,"Keith,David",0,3,0,0,0,0,0,3
156736,APPHY 350,Exp Physics in Low Dimen Mater,001,Applied Physics,"Kim,Philip",0,5,0,0,0,0,0,5
116189,APPHY 356,Special Topics Theoretical Eng,001,Applied Physics,"Brenner,Michael P.",0,2,0,0,0,0,0,2
133140,APPHY 360,Nonlinear Laser Phys & Mater E,001,Applied Physics,"Mazur,Eric",0,2,0,0,0,0,0,2
117862,APPHY 362,"Photonics, Quantm Devices & Na",001,Applied Physics,"Capasso,Federico",0,11,0,0,0,0,0,11
112454,APPHY 364,Exp Soft Condensed Matter,001,Applied Physics,"Weitz,David A.",0,14,0,0,0,0,0,14
113715,APPHY 368,Condensed Matter Physics,001,Applied Physics,"Nelson,David R.",0,1,0,0,0,0,0,1
125419,APPHY 372,Biological Physics and Quant B,001,Applied Physics,"Needleman,Daniel",0,5,0,0,0,0,0,5
126172,APPHY 374,Signaling Processing and Syste,001,Applied Physics,"Ramanathan,Sharad",0,4,0,0,0,0,0,4
121287,APPHY 384,Atmosph and Climate Dynamics,001,Applied Physics,"Kuang,Zhiming",0,1,0,0,0,0,0,1
118649,APPHY 388,Climate Dynamics & Phys Oceano,001,Applied Physics,"Tziperman,Eli",0,1,0,0,0,0,0,1
120887,APPHY 392,Exp Soft Cond Matter & Materia,001,Applied Physics,"Manoharan,Vinothan N",0,8,0,0,0,0,0,8
142229,APPHY 396,Topics in Materials Science,001,Applied Physics,"Aziz,Michael J.",0,11,0,0,0,0,0,11
148042,APPHY 398,Materials Science,001,Applied Physics,"Spaepen,Frans A.",0,1,0,0,0,0,0,1
108882,APPHY 50B,Phys Fndtn for Sci & Engr Prt,001,Applied Physics,"Mazur,Eric",139,0,0,0,0,0,1,140
