Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 12/12/2022 7:00:06 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
108971,ARABIC 242AR,Arabic Five,001,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",4,2,0,0,0,0,0,6
109802,ARABIC 243BR,Intro to Rational Sciences,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",1,4,0,3,0,0,0,8
114291,ARABIC 245R,Classic Arabic Literature Sem,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",1,3,1,0,0,0,0,5
122472,ARABIC 300,Reading/Research in Arabic,001,Near Eastern Languages & Civ,"Uthman,Nader",3,0,0,0,0,0,0,3
116746,ARABIC AA,Elementary Arabic I,001,Near Eastern Languages & Civ,"Cozzens,Richard",10,2,0,0,0,0,0,12
116746,ARABIC AA,Elementary Arabic I,002,Near Eastern Languages & Civ,"Cozzens,Richard",5,0,0,1,0,0,0,6
116746,ARABIC AA,Elementary Arabic I,003,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",3,1,0,2,0,0,0,6
116746,ARABIC AA,Elementary Arabic I,004,Near Eastern Languages & Civ,"Halaby,Gregory",3,0,0,2,0,0,0,5
116746,ARABIC AA,Elementary Arabic I,005,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",4,2,0,1,0,0,0,7
109425,ARABIC BA,Intermediate Arabic I,001,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",6,3,0,1,0,0,0,10
109425,ARABIC BA,Intermediate Arabic I,002,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",4,2,0,0,0,0,0,6
109425,ARABIC BA,Intermediate Arabic I,003,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",10,1,0,0,0,0,0,11
205906,ARMEN AA,Elem Modern Western Armenian I,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,0,0,1,0,0,0,2
220507,ARMENST 111,Art and Culture of Armenia,001,Near Eastern Languages & Civ,"Maranci,Christina",1,1,0,2,0,0,0,4
220510,ARMENST 210,Art Writing in Armenia,001,Near Eastern Languages & Civ,"Maranci,Christina",0,0,0,1,0,0,0,1
125881,ASTRON 110,Exoplanets,001,Astronomy,"Johnson,John Asher",12,2,0,1,0,0,0,15
125883,ASTRON 130,Cosmology,001,Astronomy,"Chen,Xingang",12,0,0,0,0,0,0,12
125884,ASTRON 17,Galactic and Extragalactic,001,Astronomy,"Eisenstein,Daniel",27,0,0,1,0,0,1,29
111305,ASTRON 2,Celestial Navigation,001,Astronomy,"Sadler,Philip M.",23,0,1,0,0,0,0,24
124966,ASTRON 200,Phys Processes in Astrophysics,001,Astronomy,"Narayan,Ramesh",2,9,0,0,0,0,0,11
118266,ASTRON 204,Stellar Astrophysics,001,Astronomy,"Conroy,Charles",1,13,0,2,0,0,0,16
220177,ASTRON 214,Observational Astronomy,001,Astronomy,"Eisenstein,Daniel",0,9,0,0,0,0,0,9
122728,ASTRON 300,Topics in Modern Astrophysics,003,Astronomy,"Loeb,Abraham",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,004,Astronomy,"Conroy,Charles",0,6,0,0,0,0,0,6
122728,ASTRON 300,Topics in Modern Astrophysics,005,Astronomy,"Charbonneau,David",0,4,0,0,0,0,0,4
122728,ASTRON 300,Topics in Modern Astrophysics,006,Astronomy,"Eisenstein,Daniel",0,5,0,0,0,0,0,5
